"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","330","Error Response - Validates against OpenAPI schema","webkit","Fri Jan 09 11:35:38 UTC 2026","failed","Fri Jan 09 11:35:38 UTC 2026","Feature: OpenAPI Schema Validation","employee-crm-api/openapi-validation.spec.ts","",""
"","330","User Login - Valid credentials return JWT token","chromium","Fri Jan 09 11:27:14 UTC 2026","failed","Fri Jan 09 11:27:14 UTC 2026","Feature: Authentication","employee-crm-api/auth-and-employees.spec.ts","",""
"","334","User Registration - Employee can register with valid credentials","chromium","Fri Jan 09 11:27:07 UTC 2026","failed","Fri Jan 09 11:27:08 UTC 2026","Feature: Authentication","employee-crm-api/auth-and-employees.spec.ts","",""
"","327","Admin Registration - Admin can register with secret word","webkit","Fri Jan 09 11:34:15 UTC 2026","failed","Fri Jan 09 11:34:15 UTC 2026","Feature: Authentication","employee-crm-api/auth-and-employees.spec.ts","",""
"","330","Get Employee - Authenticated user can retrieve employee by ID","webkit","Fri Jan 09 11:34:28 UTC 2026","failed","Fri Jan 09 11:34:29 UTC 2026","Feature: Employee Management","employee-crm-api/auth-and-employees.spec.ts","",""
"","291","Swagger UI - Documentation is accessible and loads correctly","chromium","Fri Jan 09 11:28:15 UTC 2026","failed","Fri Jan 09 11:28:15 UTC 2026","Feature: OpenAPI Documentation","employee-crm-api/openapi-validation.spec.ts","",""
"","333","Login Response - Validates against OpenAPI schema","webkit","Fri Jan 09 11:35:25 UTC 2026","failed","Fri Jan 09 11:35:25 UTC 2026","Feature: OpenAPI Schema Validation","employee-crm-api/openapi-validation.spec.ts","",""
"","330","DataFactory - Create employee with generated test data","webkit","Fri Jan 09 11:34:48 UTC 2026","failed","Fri Jan 09 11:34:48 UTC 2026","Feature: Data Generation","employee-crm-api/auth-and-employees.spec.ts","",""
"","330","Update Employee - Admin can update employee information","webkit","Fri Jan 09 11:34:35 UTC 2026","failed","Fri Jan 09 11:34:35 UTC 2026","Feature: Employee Management","employee-crm-api/auth-and-employees.spec.ts","",""
"","1193","Swagger UI - Documentation is accessible and loads correctly","firefox","Fri Jan 09 11:31:38 UTC 2026","failed","Fri Jan 09 11:31:39 UTC 2026","Feature: OpenAPI Documentation","employee-crm-api/openapi-validation.spec.ts","",""
"","334","Get Employee - Authenticated user can retrieve employee by ID","chromium","Fri Jan 09 11:27:41 UTC 2026","failed","Fri Jan 09 11:27:41 UTC 2026","Feature: Employee Management","employee-crm-api/auth-and-employees.spec.ts","",""
"","330","Admin Registration - Admin can register with secret word","firefox","Fri Jan 09 11:30:48 UTC 2026","failed","Fri Jan 09 11:30:48 UTC 2026","Feature: Authentication","employee-crm-api/auth-and-employees.spec.ts","",""
"","328","List Employees - Authenticated user can retrieve all employees","firefox","Fri Jan 09 11:30:54 UTC 2026","failed","Fri Jan 09 11:30:55 UTC 2026","Feature: Employee Management","employee-crm-api/auth-and-employees.spec.ts","",""
"","30365","Testing search on playwright documentation page","webkit","Fri Jan 09 11:36:42 UTC 2026","broken","Fri Jan 09 11:37:12 UTC 2026","","test-search.spec.ts","",""
"","333","Update Employee - Admin can update employee information","firefox","Fri Jan 09 11:31:08 UTC 2026","failed","Fri Jan 09 11:31:08 UTC 2026","Feature: Employee Management","employee-crm-api/auth-and-employees.spec.ts","",""
"","333","Employee List Response - Validates against OpenAPI schema","chromium","Fri Jan 09 11:28:41 UTC 2026","failed","Fri Jan 09 11:28:42 UTC 2026","Feature: OpenAPI Schema Validation","employee-crm-api/openapi-validation.spec.ts","",""
"","331","User Login - Valid credentials return JWT token","firefox","Fri Jan 09 11:30:35 UTC 2026","failed","Fri Jan 09 11:30:35 UTC 2026","Feature: Authentication","employee-crm-api/auth-and-employees.spec.ts","",""
"","331","Registration Response - Validates against OpenAPI schema","webkit","Fri Jan 09 11:35:18 UTC 2026","failed","Fri Jan 09 11:35:19 UTC 2026","Feature: OpenAPI Schema Validation","employee-crm-api/openapi-validation.spec.ts","",""
"","340","User Login - Invalid credentials are rejected","firefox","Fri Jan 09 11:30:41 UTC 2026","failed","Fri Jan 09 11:30:42 UTC 2026","Feature: Authentication","employee-crm-api/auth-and-employees.spec.ts","",""
"","334","DataFactory - Bulk create employees with generated data","webkit","Fri Jan 09 11:34:55 UTC 2026","failed","Fri Jan 09 11:34:55 UTC 2026","Feature: Data Generation","employee-crm-api/auth-and-employees.spec.ts","",""
"","331","User Login - Invalid credentials are rejected","webkit","Fri Jan 09 11:34:08 UTC 2026","failed","Fri Jan 09 11:34:09 UTC 2026","Feature: Authentication","employee-crm-api/auth-and-employees.spec.ts","",""
"","30181","Testing search on playwright documentation page","firefox","Fri Jan 09 11:33:18 UTC 2026","broken","Fri Jan 09 11:33:48 UTC 2026","","test-search.spec.ts","",""
"","330","DataFactory - Bulk create employees with generated data","chromium","Fri Jan 09 11:28:07 UTC 2026","failed","Fri Jan 09 11:28:07 UTC 2026","Feature: Data Generation","employee-crm-api/auth-and-employees.spec.ts","",""
"","327","OpenAPI Spec - Specification is retrievable and valid","firefox","Fri Jan 09 11:31:46 UTC 2026","failed","Fri Jan 09 11:31:46 UTC 2026","Feature: OpenAPI Documentation","employee-crm-api/openapi-validation.spec.ts","",""
"","331","Error Response - Validates against OpenAPI schema","chromium","Fri Jan 09 11:28:48 UTC 2026","failed","Fri Jan 09 11:28:48 UTC 2026","Feature: OpenAPI Schema Validation","employee-crm-api/openapi-validation.spec.ts","",""
"","331","User Login - Valid credentials return JWT token","webkit","Fri Jan 09 11:34:02 UTC 2026","failed","Fri Jan 09 11:34:02 UTC 2026","Feature: Authentication","employee-crm-api/auth-and-employees.spec.ts","",""
"","331","DataFactory - Create employee with generated test data","chromium","Fri Jan 09 11:28:00 UTC 2026","failed","Fri Jan 09 11:28:01 UTC 2026","Feature: Data Generation","employee-crm-api/auth-and-employees.spec.ts","",""
"","329","Authorization - Unauthenticated access is denied","firefox","Fri Jan 09 11:31:14 UTC 2026","failed","Fri Jan 09 11:31:15 UTC 2026","Feature: Employee Management","employee-crm-api/auth-and-employees.spec.ts","",""
"","327","List Employees - Authenticated user can retrieve all employees","webkit","Fri Jan 09 11:34:22 UTC 2026","failed","Fri Jan 09 11:34:22 UTC 2026","Feature: Employee Management","employee-crm-api/auth-and-employees.spec.ts","",""
"","332","User Registration - Employee can register with valid credentials","webkit","Fri Jan 09 11:33:55 UTC 2026","failed","Fri Jan 09 11:33:56 UTC 2026","Feature: Authentication","employee-crm-api/auth-and-employees.spec.ts","",""
"","333","DataFactory - Create employee with generated test data","firefox","Fri Jan 09 11:31:21 UTC 2026","failed","Fri Jan 09 11:31:21 UTC 2026","Feature: Data Generation","employee-crm-api/auth-and-employees.spec.ts","",""
"","30166","Testing search on playwright documentation page","chromium","Fri Jan 09 11:29:51 UTC 2026","broken","Fri Jan 09 11:30:22 UTC 2026","","test-search.spec.ts","",""
"","329","Registration Response - Validates against OpenAPI schema","firefox","Fri Jan 09 11:31:53 UTC 2026","failed","Fri Jan 09 11:31:53 UTC 2026","Feature: OpenAPI Schema Validation","employee-crm-api/openapi-validation.spec.ts","",""
"","333","List Employees - Authenticated user can retrieve all employees","chromium","Fri Jan 09 11:27:34 UTC 2026","failed","Fri Jan 09 11:27:34 UTC 2026","Feature: Employee Management","employee-crm-api/auth-and-employees.spec.ts","",""
"","430","Swagger UI - Documentation is accessible and loads correctly","webkit","Fri Jan 09 11:35:05 UTC 2026","failed","Fri Jan 09 11:35:05 UTC 2026","Feature: OpenAPI Documentation","employee-crm-api/openapi-validation.spec.ts","",""
